"","cod_mun","populacao","faixa_pop","pib_per_cap","Num_sc","Num_pl","Num_chl","Num_consor","Num_fu","ser_perc","nota_transp_2016","leg.dummie_2012","idhm_quintil","idhm_2013"
"2443","3141207",3853,"1 - Até 5000",14682.22,3,3,3,1,3,38.5,2.4,1,"quarto",0.707
"2444","3141306",3676,"1 - Até 5000",27380.6,2,3,2,1,3,11.2,3.8,1,"quarto",0.711
"2445","3141405",21485,"4 - 20001 até 50000",8823.82,3,2,3,2,3,14.5,0,0,"segundo",0.624
"2446","3141504",6541,"2 - 5001 até 10000",7289.02,3,3,3,2,3,17.8,4.6,0,"segundo",0.626
"2447","3141603",10784,"3 - 10001 até 20000",8908.9,2,2,3,1,3,16.4,2.4,0,"terceiro",0.664
"2448","3141702",6038,"2 - 5001 até 10000",6335.18,2,3,3,0,3,8.8,0.1,0,"terceiro",0.656
"2449","3141801",31864,"4 - 20001 até 50000",8049.54,2,3,3,1,3,21.8,4.8,0,"segundo",0.633
"2450","3141900",3960,"1 - Até 5000",14454.36,3,3,3,1,3,20.5,5.1,0,"terceiro",0.658
"2451","3142007",13598,"3 - 10001 até 20000",6954.49,3,2,2,1,3,31,1.7,1,"terceiro",0.665
"2452","3142106",10718,"3 - 10001 até 20000",10246.59,3,2,3,1,3,18.7,4.6,1,"terceiro",0.663
"2453","3142205",14649,"3 - 10001 até 20000",13468.39,3,2,3,1,3,28.4,2.9,0,"terceiro",0.68
"2454","3142254",4803,"1 - Até 5000",6195.23,3,3,3,1,3,7.7,5.4,1,"segundo",0.593
"2455","3142304",4903,"1 - Até 5000",11182.24,2,2,3,0,3,21,0.4,1,"segundo",0.638
"2456","3142403",7406,"2 - 5001 até 10000",10310.71,3,3,3,1,3,0,6.4,1,"quarto",0.721
"2457","3142502",2365,"1 - Até 5000",11335.03,3,3,3,1,3,19.4,1.8,0,"terceiro",0.65
"2458","3142601",8583,"2 - 5001 até 10000",21446.55,1,3,2,0,3,36.7,3,0,"quarto",0.721
"2459","3142700",15875,"3 - 10001 até 20000",6954.54,3,2,2,1,3,4.6,5.2,1,"segundo",0.613
"2460","3142809",20728,"4 - 20001 até 50000",24245.72,2,3,3,2,3,19,4.8,1,"terceiro",0.674
"2461","3142908",22102,"4 - 20001 até 50000",7347.55,3,3,3,1,3,12,2.4,1,"terceiro",0.659
"2462","3143005",13440,"3 - 10001 até 20000",15021.16,0,3,3,1,3,26.8,8.3,1,"terceiro",0.688
"2463","3143104",47770,"4 - 20001 até 50000",26614.44,2,3,3,3,3,20.2,5.3,0,"quarto",0.728
"2464","3143153",4877,"1 - Até 5000",5328.78,1,2,3,1,2,9.6,0,1,"primeiro",0.541
"2465","3143203",21897,"4 - 20001 até 50000",15633.33,2,3,3,1,3,11.7,8.9,1,"quarto",0.71
"2466","3143302",390212,"6 - 100001 até 500000",19996.02,2,3,3,1,3,22.4,2.4,0,"quinto",0.77
"2467","3143401",22794,"4 - 20001 até 50000",14782.04,2,3,3,1,3,23.6,4.2,0,"quarto",0.724
"2468","3143450",7973,"2 - 5001 até 10000",6347.8,2,3,3,1,3,10.9,5.9,0,"primeiro",0.587
"2469","3143500",8712,"2 - 5001 até 10000",20092.03,2,3,3,1,3,14.5,2.8,0,"quarto",0.696
"2470","3143708",3399,"1 - Até 5000",9580.02,3,3,3,1,3,8.1,2.9,0,"segundo",0.597
"2471","3143807",6327,"2 - 5001 até 10000",8517,3,3,3,0,3,11,3.1,1,"terceiro",0.647
"2472","3143906",106576,"6 - 100001 até 500000",17189.52,3,3,3,1,3,23.7,5.5,0,"quinto",0.734
"2473","3144003",27475,"4 - 20001 até 50000",10588.36,3,2,3,1,3,28.1,5.6,0,"terceiro",0.644
"2474","3144102",21012,"4 - 20001 até 50000",17691.97,2,2,3,1,3,32.7,7.4,1,"quinto",0.74
"2475","3144300",41852,"4 - 20001 até 50000",13742.15,3,2,3,1,3,16.9,4.6,0,"quarto",0.701
"2476","3144359",6767,"2 - 5001 até 10000",8789.42,3,2,3,1,3,11.9,0,0,"terceiro",0.675
"2477","3144375",3377,"1 - Até 5000",11449.23,3,3,3,1,3,27.7,0,1,"terceiro",0.671
"2478","3144409",4807,"1 - Até 5000",11728.54,2,3,3,1,3,29.4,2.6,0,"quarto",0.693
"2479","3144508",8422,"2 - 5001 até 10000",24995.93,3,3,3,0,3,0,6.4,0,"terceiro",0.69
"2480","3144607",26812,"4 - 20001 até 50000",13934.8,3,2,3,1,3,23.3,5.4,1,"terceiro",0.667
"2481","3144656",10261,"3 - 10001 até 20000",5768.97,2,2,3,1,3,0,0,1,"primeiro",0.556
"2482","3144672",3609,"1 - Até 5000",11568.66,2,3,3,1,3,18.4,0,1,"primeiro",0.592
"2483","3144706",18000,"3 - 10001 até 20000",20828.98,2,3,3,1,3,14.7,5.1,0,"quarto",0.709
"2484","3144805",88672,"5 - 50001 até 100000",103257.53,3,1,3,2,3,0,3.6,0,"quinto",0.813
"2485","3144904",3811,"1 - Até 5000",9648.01,3,3,3,1,3,20.6,0,0,"segundo",0.63
"2486","3145000",14241,"3 - 10001 até 20000",47661.89,2,2,3,1,3,19.8,0.2,1,"quarto",0.701
"2487","3145059",7630,"2 - 5001 até 10000",10371.39,3,3,3,3,3,15.2,0.4,0,"segundo",0.641
"2488","3145109",16313,"3 - 10001 até 20000",15270.45,2,3,3,1,3,38.6,4.8,1,"terceiro",0.671
"2489","3145208",87260,"5 - 50001 até 100000",21064.52,3,3,3,1,3,0,2.9,0,"quarto",0.715
"2490","3145307",31760,"4 - 20001 até 50000",6507.04,3,3,3,1,3,28,2.7,0,"primeiro",0.571
"2491","3145356",10773,"3 - 10001 até 20000",5462.07,3,3,3,1,3,15,2.2,1,"primeiro",0.555
"2492","3145372",5226,"2 - 5001 até 10000",6866.36,3,2,3,1,3,16,6.7,1,"segundo",0.616
"2493","3145406",1935,"1 - Até 5000",9356.59,3,2,3,1,3,22.7,8.1,1,"segundo",0.636
"2494","3145455",5735,"2 - 5001 até 10000",11135.25,3,2,3,1,3,17.1,1.2,0,"segundo",0.626
"2495","3145505",2700,"1 - Até 5000",11668.69,1,3,2,1,3,25.4,1.7,1,"terceiro",0.674
"2496","3145703",2182,"1 - Até 5000",11424.37,1,3,3,3,3,40.1,1.7,1,"segundo",0.635
"2497","3145851",4673,"1 - Até 5000",9263.29,3,2,3,1,3,23.7,3.1,0,"segundo",0.637
"2498","3145877",7767,"2 - 5001 até 10000",7336.91,3,3,3,1,3,29.3,1.9,1,"primeiro",0.562
"2499","3145901",37878,"4 - 20001 até 50000",82112.09,2,3,3,1,3,18.7,7.6,0,"quinto",0.764
"2500","3146008",33214,"4 - 20001 até 50000",15421.75,2,3,3,1,3,18,4.3,1,"quarto",0.722
"2501","3146107",73700,"5 - 50001 até 100000",79061.04,3,2,3,0,3,21.7,1.9,0,"quinto",0.741
"2502","3146206",6138,"2 - 5001 até 10000",6598.14,2,2,3,1,3,21.1,1.9,0,"segundo",0.595
"2503","3146255",6203,"2 - 5001 até 10000",6162.95,3,3,3,1,3,11.6,3.6,1,"segundo",0.599
"2504","3146305",19859,"3 - 10001 até 20000",6736.5,3,1,3,1,3,13.5,0.4,1,"segundo",0.596
"2505","3146404",4692,"1 - Até 5000",10986.01,1,2,3,1,3,13.7,1.7,0,"terceiro",0.669
"2506","3146503",8329,"2 - 5001 até 10000",33943.84,2,3,3,1,3,10.6,2.8,1,"quarto",0.728
"2507","3146602",1587,"1 - Até 5000",11013.94,3,2,2,1,3,14,3.3,1,"quarto",0.72
"2508","3146701",6742,"2 - 5001 até 10000",8611.18,3,3,3,1,3,18.9,6.4,1,"quarto",0.703
"2509","3146750",6537,"2 - 5001 até 10000",5834.93,2,2,2,1,3,12.1,5.2,0,"primeiro",0.565
"2510","3146909",15144,"3 - 10001 até 20000",13975.55,2,3,3,1,3,31,7.8,0,"terceiro",0.666
"2511","3147006",90294,"5 - 50001 até 100000",31581.65,3,3,3,1,3,23.7,1.9,0,"quinto",0.744
"2512","3147105",90306,"5 - 50001 até 100000",25921.98,3,3,3,1,3,17.5,8,0,"quarto",0.725
"2513","3147204",21276,"4 - 20001 até 50000",17369.08,2,3,2,1,3,25.3,8.1,1,"quarto",0.715
"2514","3147303",20563,"4 - 20001 até 50000",17062.62,1,2,3,1,3,0.3,3.9,1,"quinto",0.729
"2515","3147402",23940,"4 - 20001 até 50000",18123.57,2,3,3,1,3,18,1.3,1,"quarto",0.694
"2516","3147501",1764,"1 - Até 5000",10299.97,3,2,3,1,3,8.9,5.9,1,"segundo",0.642
"2517","3147600",16290,"3 - 10001 até 20000",17603.91,3,2,3,1,3,20.4,7.1,1,"quarto",0.715
"2518","3147709",8363,"2 - 5001 até 10000",16439.31,1,3,3,1,3,26.5,6.3,0,"terceiro",0.687
"2519","3147808",2117,"1 - Até 5000",14090.6,0,2,3,0,3,38.3,4.6,1,"terceiro",0.648
"2520","3147907",112402,"6 - 100001 até 500000",18527.5,2,3,3,1,3,25,8,1,"quinto",0.756
"2521","3147956",5881,"2 - 5001 até 10000",6144.43,3,3,3,1,3,11.2,7,0,"segundo",0.614
"2522","3148004",147614,"6 - 100001 até 500000",23784.84,3,3,3,1,3,22.3,3,0,"quinto",0.765
"2523","3148103",87928,"5 - 50001 até 100000",24938.75,3,3,3,1,3,23.9,5.4,0,"quinto",0.729
"2524","3148202",5583,"2 - 5001 até 10000",14378.45,3,1,2,1,3,17.8,1.5,1,"terceiro",0.682
"2525","3148301",9630,"2 - 5001 até 10000",8067.51,3,3,2,2,3,13.7,1.7,1,"segundo",0.637
"2526","3148400",5010,"2 - 5001 até 10000",7389.37,3,3,3,1,3,27,1.4,0,"segundo",0.625
"2527","3148608",17817,"3 - 10001 até 20000",8213.28,2,3,3,1,3,29,1.7,1,"segundo",0.627
"2528","3148707",24648,"4 - 20001 até 50000",9421.02,3,3,3,1,3,20.8,5.6,1,"segundo",0.627
"2529","3148756",7015,"2 - 5001 até 10000",8109.14,2,3,3,1,3,29.7,2.8,1,"primeiro",0.573
"2530","3148806",3375,"1 - Até 5000",8906.65,3,3,2,1,3,16,5.4,1,"segundo",0.624
"2531","3148905",4013,"1 - Até 5000",19626.41,3,2,3,1,3,18.2,0.9,1,"quarto",0.708
"2532","3149002",2374,"1 - Até 5000",11501.58,2,3,3,1,3,6.6,6.8,1,"terceiro",0.655
"2533","3149101",11652,"3 - 10001 até 20000",10517.52,3,2,3,1,3,10.8,3.9,0,"terceiro",0.675
"2534","3149150",11084,"3 - 10001 até 20000",6091.73,2,3,2,1,3,12.6,5.4,0,"segundo",0.614
"2535","3149200",3638,"1 - Até 5000",21868.33,2,2,3,1,3,25.6,0.2,1,"quinto",0.729
"2536","3149408",1840,"1 - Até 5000",11035.1,2,2,3,1,3,8.3,5.6,1,"segundo",0.637
"2537","3149507",3310,"1 - Até 5000",11194.76,3,2,3,1,3,22.8,2.8,1,"quarto",0.694
"2538","3149606",4314,"1 - Até 5000",12595.25,2,2,3,1,3,16.2,6.9,1,"terceiro",0.674
"2539","3149705",10185,"3 - 10001 até 20000",13123.1,2,3,3,1,3,39.9,2.1,1,"quarto",0.703
"2540","3149804",15484,"3 - 10001 até 20000",31546.13,2,3,3,0,3,30.1,1.5,1,"quarto",0.723
"2541","3149903",21129,"4 - 20001 até 50000",17112.96,1,3,3,1,3,32.1,2.8,1,"quinto",0.744
"2542","3149952",7126,"2 - 5001 até 10000",10526.61,2,3,3,2,3,7.1,2.2,1,"terceiro",0.651
"2543","3150109",2877,"1 - Até 5000",14567.62,1,3,3,1,3,19.8,6.8,0,"segundo",0.629
"2544","3150158",7878,"2 - 5001 até 10000",8920.28,2,2,3,1,3,0,0,1,"segundo",0.612
"2545","3150208",4197,"1 - Até 5000",10034.6,3,3,2,1,3,23.6,4,0,"segundo",0.639
"2546","3150307",4744,"1 - Até 5000",15876.57,2,2,3,1,3,32.4,6.5,0,"terceiro",0.678
"2547","3150406",4897,"1 - Até 5000",9095.1,3,3,3,1,3,30.5,4.6,0,"segundo",0.626
"2548","3150505",8619,"2 - 5001 até 10000",17000.29,3,3,3,1,3,25.7,8.8,0,"terceiro",0.686
"2549","3150539",4743,"1 - Até 5000",7164.61,2,3,3,1,3,0,1.9,0,"segundo",0.619
"2550","3150570",7516,"2 - 5001 até 10000",6467.59,3,2,3,1,3,19.5,0,0,"segundo",0.594
"2551","3150604",6573,"2 - 5001 até 10000",13236.99,1,2,3,1,3,21.2,5.4,0,"terceiro",0.646
"2552","3150703",5396,"2 - 5001 até 10000",36790.24,3,3,3,1,3,10.6,4.1,1,"quarto",0.723
"2553","3150802",17835,"3 - 10001 até 20000",7038.35,3,2,3,1,3,22.1,5.9,0,"segundo",0.6
"2554","3150901",5454,"2 - 5001 até 10000",8175.32,3,3,3,1,3,28.9,0.4,0,"terceiro",0.685
"2555","3151008",8456,"2 - 5001 até 10000",10204.67,3,2,3,1,3,15.1,3.8,0,"quarto",0.717
"2556","3151107",10787,"3 - 10001 até 20000",40329.88,3,2,3,1,3,17.5,7,1,"quarto",0.709
"2557","3151206",55972,"5 - 50001 até 100000",28682.71,3,3,3,1,3,22.5,6.6,1,"quinto",0.731
"2558","3151305",11112,"3 - 10001 até 20000",11719.21,2,2,3,1,2,22.9,6.7,1,"terceiro",0.684
"2559","3151404",27040,"4 - 20001 até 50000",14844.54,2,3,3,1,3,21.2,5.9,1,"quarto",0.725
"2560","3151503",33833,"4 - 20001 até 50000",19801.49,2,3,3,1,3,23.9,0.4,0,"quinto",0.737
"2561","3151602",11355,"3 - 10001 até 20000",24926.96,3,3,3,1,3,27.1,9,1,"quarto",0.712
"2562","3151701",16705,"3 - 10001 até 20000",11782.56,3,3,3,1,3,29,5.1,1,"terceiro",0.691
"2563","3151800",162379,"6 - 100001 até 500000",39790.47,3,3,3,1,3,0,0.4,0,"quinto",0.779
"2564","3151909",8994,"2 - 5001 até 10000",7791.01,0,3,3,1,3,13.1,1.9,0,"segundo",0.626
"2565","3152006",30943,"4 - 20001 até 50000",18156.18,3,3,3,1,3,11.9,5.8,1,"terceiro",0.689
"2566","3152105",59814,"5 - 50001 até 100000",21628.78,2,3,3,1,3,16.2,6.1,0,"quarto",0.717
"2567","3152131",4187,"1 - Até 5000",8197.35,3,3,2,1,3,26.1,7.6,0,"segundo",0.606
"2568","3152170",11949,"3 - 10001 até 20000",6955.93,2,2,3,1,3,26.3,4.1,1,"segundo",0.595
"2569","3152204",38709,"4 - 20001 até 50000",7058.13,2,3,3,1,3,23,0.4,0,"terceiro",0.651
"2570","3152303",11033,"3 - 10001 até 20000",7010.46,3,1,2,1,3,16.3,3.9,1,"segundo",0.634
"2571","3152402",16428,"3 - 10001 até 20000",7344.08,2,2,3,1,3,20.8,1.4,0,"segundo",0.624
"2572","3152501",142073,"6 - 100001 até 500000",41705.82,3,3,3,1,3,39.4,5.2,1,"quinto",0.774
"2573","3152600",6263,"2 - 5001 até 10000",17706.66,3,3,3,1,3,25.4,1.6,0,"quarto",0.71
"2574","3152709",8865,"2 - 5001 até 10000",13037.76,2,2,3,1,3,16.9,7.9,0,"terceiro",0.689
"2575","3152808",27293,"4 - 20001 até 50000",29760.09,3,3,3,1,3,15.5,0.4,1,"quarto",0.695
"2576","3152907",8952,"2 - 5001 até 10000",15845.12,3,2,3,1,3,0,3.7,0,"quinto",0.729
"2577","3153004",3485,"1 - Até 5000",20277.51,0,3,3,0,3,19.1,3.3,0,"quarto",0.721
"2578","3153103",5612,"2 - 5001 até 10000",6676.11,3,3,3,0,3,6.7,1.9,1,"segundo",0.632
"2579","3153202",3901,"1 - Até 5000",11753.64,0,3,3,1,3,4,0.4,1,"segundo",0.614
"2580","3153400",19398,"3 - 10001 até 20000",17761.22,2,3,3,1,3,20.5,2.6,0,"quarto",0.701
"2581","3153509",8532,"2 - 5001 até 10000",10050.41,3,2,3,1,3,15.4,5.2,1,"terceiro",0.66
"2582","3153608",10287,"3 - 10001 até 20000",13567.41,2,3,3,1,3,8.8,5.4,1,"terceiro",0.69
"2583","3153707",3493,"1 - Até 5000",11873.04,2,2,2,1,3,13.2,1.9,1,"terceiro",0.683
"2584","3153806",1940,"1 - Até 5000",11303.84,3,2,3,1,3,9.9,6.4,1,"terceiro",0.682
"2585","3153905",16144,"3 - 10001 até 20000",8583.83,2,3,3,0,3,17.9,1.9,0,"quinto",0.73
"2586","3154002",24408,"4 - 20001 até 50000",9753.39,3,3,2,1,3,12.4,8.3,0,"terceiro",0.655
"2587","3154101",10651,"3 - 10001 até 20000",7733.67,2,3,3,1,3,13.1,2.9,1,"quarto",0.692
"2588","3154150",6973,"2 - 5001 até 10000",10026.93,3,2,3,1,3,0,6,0,"segundo",0.629
"2589","3154200",11429,"3 - 10001 até 20000",10063.84,0,2,3,1,3,25.3,7,0,"terceiro",0.685
"2590","3154309",17653,"3 - 10001 até 20000",13116.28,2,2,3,1,3,29.6,2.9,0,"terceiro",0.67
"2591","3154408",4820,"1 - Até 5000",27751.75,2,3,3,1,3,20.4,5,0,"terceiro",0.683
"2592","3154457",8266,"2 - 5001 até 10000",9707.21,3,3,3,0,3,20.4,2.6,1,"segundo",0.632
"2593","3154507",9650,"2 - 5001 até 10000",17789.55,1,2,2,0,3,22.1,0.2,0,"segundo",0.627
"2594","3154606",319310,"6 - 100001 até 500000",10333.57,3,2,3,2,3,20.6,7.2,0,"terceiro",0.684
"2595","3154705",4008,"1 - Até 5000",24034.41,1,3,2,1,3,28.7,5.8,0,"quinto",0.737
"2596","3154804",9816,"2 - 5001 até 10000",19784.03,3,3,2,0,3,11.3,7.7,0,"terceiro",0.673
"2597","3154903",14310,"3 - 10001 até 20000",10785.11,2,3,3,1,3,21.5,5.1,1,"terceiro",0.65
"2598","3155009",2588,"1 - Até 5000",9677.63,3,2,3,2,3,18.6,10,1,"terceiro",0.664
"2599","3155108",5324,"2 - 5001 até 10000",6083.74,2,2,3,2,3,19.2,7.6,1,"segundo",0.605
"2600","3155207",5986,"2 - 5001 até 10000",6171.4,3,2,3,1,3,31.4,0.7,1,"segundo",0.602
"2601","3155306",5636,"2 - 5001 até 10000",11486.08,3,3,2,1,3,14.8,1.2,0,"terceiro",0.648
"2602","3155405",9032,"2 - 5001 até 10000",9970.03,2,3,3,1,3,27.1,3.4,0,"quarto",0.707
"2603","3155504",12364,"3 - 10001 até 20000",34231.91,3,3,3,1,3,23.4,4.8,0,"quarto",0.709
"2604","3155603",30578,"4 - 20001 até 50000",7689.72,2,3,3,1,3,28.1,6,1,"segundo",0.624
"2605","3155702",14590,"3 - 10001 até 20000",40050.92,1,3,2,1,3,27.4,4.2,0,"terceiro",0.685
"2606","3155801",17872,"3 - 10001 até 20000",13750.28,3,2,2,1,3,13.2,2.7,1,"quarto",0.714
"2607","3155900",5502,"2 - 5001 até 10000",9230.12,1,2,3,1,3,18.8,4.2,1,"terceiro",0.679
"2608","3156007",13674,"3 - 10001 até 20000",6774.17,3,1,2,1,3,31.7,0.2,1,"primeiro",0.558
"2609","3156106",4922,"1 - Até 5000",9677.3,3,3,2,1,3,18.3,5.8,0,"terceiro",0.653
"2610","3156205",2246,"1 - Até 5000",10038.19,1,3,3,1,3,24.4,5.1,1,"terceiro",0.684
"2611","3156304",7543,"2 - 5001 até 10000",47643.94,3,3,3,1,3,16.2,1.5,1,"terceiro",0.668
"2612","3156403",3664,"1 - Até 5000",62054.89,0,2,3,3,3,10,4.3,1,"quarto",0.708
"2613","3156452",4495,"1 - Até 5000",8690.55,2,2,3,1,3,0,5.8,1,"terceiro",0.662
"2614","3156601",10304,"3 - 10001 até 20000",6870.9,3,3,3,1,3,27.9,4.1,1,"segundo",0.609
"2615","3156700",133528,"6 - 100001 até 500000",15955.51,3,3,3,0,3,23.6,2.7,0,"quinto",0.731
"2616","3156809",16014,"3 - 10001 até 20000",8866.3,3,3,3,1,3,14,5.1,0,"segundo",0.638
"2617","3156908",25432,"4 - 20001 até 50000",42198.23,3,3,3,0,3,0.2,5.4,0,"quinto",0.732
"2618","3157005",41098,"4 - 20001 até 50000",11408.07,1,1,3,1,3,14.3,2.6,0,"terceiro",0.679
"2619","3157104",7096,"2 - 5001 até 10000",11554.58,2,3,2,1,3,5.9,5.5,1,"segundo",0.608
"2620","3157203",29888,"4 - 20001 até 50000",23950.35,3,2,3,1,3,19.2,10,0,"quarto",0.707
"2621","3157252",8068,"2 - 5001 até 10000",8735.17,2,2,3,1,3,19.6,5.1,1,"segundo",0.613
"2622","3157302",4631,"1 - Até 5000",9224.43,2,3,2,1,3,51.2,3,1,"segundo",0.637
"2623","3157336",8365,"2 - 5001 até 10000",8300.07,3,3,3,1,3,22.8,5.3,1,"quarto",0.706
"2624","3157377",4408,"1 - Até 5000",7643.42,3,1,2,1,3,9,2,0,"primeiro",0.577
"2625","3157401",5026,"2 - 5001 até 10000",8320.36,2,3,3,1,3,21.2,0.2,0,"segundo",0.625
"2626","3157500",4641,"1 - Até 5000",6779.93,3,2,3,1,3,15.5,0.2,1,"segundo",0.607
"2627","3157658",6336,"2 - 5001 até 10000",5733.04,3,1,3,1,3,12.6,2.6,1,"primeiro",0.567
"2628","3157708",12702,"3 - 10001 até 20000",57398.29,3,3,3,0,3,0,1.7,0,"quarto",0.706
"2629","3157807",214830,"6 - 100001 até 500000",15083.56,3,3,3,1,3,22.8,5.5,0,"quarto",0.715
"2630","3157906",15879,"3 - 10001 até 20000",13321.98,3,2,3,1,3,15.2,2.2,1,"segundo",0.61
"2631","3158003",10942,"3 - 10001 até 20000",13517.22,3,2,3,1,3,20.2,0.2,0,"terceiro",0.648
"2632","3158102",5400,"2 - 5001 até 10000",6419.53,3,2,3,1,3,3.1,2.4,1,"segundo",0.613
"2633","3158201",14854,"3 - 10001 até 20000",7511.01,3,3,3,1,3,7.7,0,0,"segundo",0.64
"2634","3158300",7364,"2 - 5001 até 10000",16539.94,3,3,3,1,3,0,3,0,"quarto",0.698
"2635","3158409",3815,"1 - Até 5000",10934.57,1,3,3,1,3,29.2,0,1,"quarto",0.694
"2636","3158508",8068,"2 - 5001 até 10000",10188.82,2,2,3,1,2,10.6,1.7,1,"segundo",0.628
"2637","3158607",4006,"1 - Até 5000",8877,3,3,3,1,3,23.6,4.4,0,"terceiro",0.651
"2638","3158706",2381,"1 - Até 5000",9972.28,1,3,3,1,3,13.8,5.7,0,"terceiro",0.667
"2639","3158805",4811,"1 - Até 5000",11317.86,2,2,2,1,3,21.9,4.8,0,"terceiro",0.647
"2640","3158904",8839,"2 - 5001 até 10000",8643.74,3,2,3,1,3,18.4,6.8,0,"segundo",0.621
"2641","3158953",30943,"4 - 20001 até 50000",14576.24,2,3,3,1,3,48.8,6,0,"terceiro",0.685
"2642","3159001",4235,"1 - Até 5000",11250.35,2,2,3,0,3,11.6,5.7,1,"terceiro",0.665
"2643","3159100",3902,"1 - Até 5000",7860.92,2,2,3,1,3,5.6,5.3,0,"terceiro",0.647
"2644","3159209",9228,"2 - 5001 até 10000",14539.89,1,2,3,0,3,0.9,2.9,0,"terceiro",0.69
"2645","3159308",5077,"2 - 5001 até 10000",9400.84,3,2,3,1,2,0.3,5.6,1,"terceiro",0.682
"2646","3159357",6984,"2 - 5001 até 10000",9812.37,3,2,3,1,3,23,0.2,1,"segundo",0.613
"2647","3159407",3611,"1 - Até 5000",10095.63,2,3,3,1,3,20.5,4.3,0,"segundo",0.63
"2648","3159506",5760,"2 - 5001 até 10000",15529.03,3,3,3,1,3,14.2,6.6,1,"segundo",0.607
"2649","3159605",40941,"4 - 20001 até 50000",33220.72,3,2,3,1,3,33.5,5.7,1,"quarto",0.721
"2650","3159704",3357,"1 - Até 5000",14604.73,3,3,3,0,3,0,2.4,1,"quarto",0.705
"2651","3159803",19250,"3 - 10001 até 20000",26085.85,2,2,3,1,3,16,4.7,1,"quarto",0.71
"2652","3159902",18266,"3 - 10001 até 20000",12809.8,3,3,3,1,3,29.5,5.5,0,"terceiro",0.672
"2653","3160108",4120,"1 - Até 5000",11562.2,2,2,2,1,3,21,3.9,0,"segundo",0.633
"2654","3160207",4121,"1 - Até 5000",6927.1,3,3,3,1,3,21.3,5.4,1,"primeiro",0.558
"2655","3160405",27556,"4 - 20001 até 50000",15595.12,3,3,3,1,3,23.7,2.9,1,"quarto",0.724
"2656","3160454",7264,"2 - 5001 até 10000",6258.96,3,3,2,0,3,10.1,4.8,1,"primeiro",0.57
"2657","3160504",1818,"1 - Até 5000",11665.81,3,3,2,1,3,13.2,0,0,"terceiro",0.669
"2658","3160603",3261,"1 - Até 5000",10985.22,2,3,3,1,2,22,0,0,"terceiro",0.657
"2659","3160702",47558,"4 - 20001 até 50000",14430.05,2,3,3,1,3,12.5,6.6,1,"quinto",0.741
"2660","3160801",4981,"1 - Até 5000",11871.57,2,2,3,1,3,29.8,5.3,1,"terceiro",0.672
"2661","3160900",3693,"1 - Até 5000",20794.05,3,3,3,1,3,13.7,9.1,0,"terceiro",0.664
"2662","3161007",17805,"3 - 10001 até 20000",11185.62,1,3,2,1,3,8.6,10,0,"terceiro",0.69
"2663","3161056",3465,"1 - Até 5000",8660.57,2,3,3,2,3,22.8,4.9,0,"segundo",0.62
"2664","3161106",56217,"5 - 50001 até 100000",6994.91,2,3,3,1,3,18.8,5.5,1,"segundo",0.638
"2665","3161205",6668,"2 - 5001 até 10000",11718.15,2,2,3,1,3,33.1,6.9,1,"terceiro",0.66
"2666","3161304",6110,"2 - 5001 até 10000",19676.69,3,3,3,0,3,20.5,0.2,0,"terceiro",0.688
"2667","3161403",5177,"2 - 5001 até 10000",9534.39,1,3,3,1,3,18.7,2.6,1,"terceiro",0.663
"2668","3161502",11372,"3 - 10001 até 20000",11631.06,2,2,3,1,3,36.8,2.9,1,"terceiro",0.651
"2669","3161601",4329,"1 - Até 5000",7529.99,3,3,3,1,3,13.7,5.7,1,"segundo",0.6
"2670","3161650",3788,"1 - Até 5000",8440.82,2,3,2,2,3,14.2,6.1,0,"segundo",0.63
"2671","3161700",6717,"2 - 5001 até 10000",24471.34,2,2,2,1,3,17.5,3,1,"terceiro",0.67
"2672","3161809",11475,"3 - 10001 até 20000",13996.07,2,3,3,1,3,41.8,3.5,0,"terceiro",0.689
"2673","3161908",10488,"3 - 10001 até 20000",263434.65,2,3,3,1,3,14.9,3.6,1,"terceiro",0.667
"2674","3162005",25143,"4 - 20001 até 50000",21053.79,3,2,2,1,3,17.2,4.2,1,"quarto",0.715
"2675","3162104",34107,"4 - 20001 até 50000",16675.31,2,3,3,1,3,19.9,8.4,0,"quinto",0.736
"2676","3162203",7292,"2 - 5001 até 10000",16632.76,2,3,3,1,3,19.6,3.1,1,"quarto",0.724
"2677","3162252",4880,"1 - Até 5000",8244.15,2,3,3,1,3,9.4,0.2,1,"segundo",0.634
"2678","3162302",2809,"1 - Até 5000",12969.02,3,3,2,1,3,25.9,2.1,0,"terceiro",0.653
"2679","3162401",25933,"4 - 20001 até 50000",6598.21,3,3,3,1,3,7.5,1.1,0,"primeiro",0.569
"2680","3162450",12539,"3 - 10001 até 20000",4738.48,3,2,3,1,3,12.2,0.2,1,"primeiro",0.529
"2681","3162500",88902,"5 - 50001 até 100000",18132.37,3,3,3,1,3,19.4,6.9,0,"quinto",0.758
"2682","3162559",11038,"3 - 10001 até 20000",11775.28,2,2,3,1,3,30.2,2.8,1,"terceiro",0.65
"2683","3162575",5591,"2 - 5001 até 10000",9890.56,3,3,3,2,3,18.6,7.1,0,"segundo",0.64
"2684","3162609",7925,"2 - 5001 até 10000",8388.23,1,3,3,1,3,20,0.6,1,"terceiro",0.648
"2685","3162658",4308,"1 - Até 5000",6613.75,3,3,3,1,3,18.2,2.4,0,"segundo",0.625
"2686","3162708",23417,"4 - 20001 até 50000",7213.84,2,3,2,0,3,8.1,0.2,1,"segundo",0.615
